Num,Dossier,Fichier,Date_validation,Validation,Id,Id_avant validation,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Site,Opérateur,Machine,Action,Projet,Habitat1,Habitat2
172,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231458_289.wav,,,ChiroSp,ChiroSp,Principal,Pip50,2,PippiT,2,2014,7,11,23,14,11/07/2014,23:14,11/07/2014,LIFEA,6,42,219,7,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
173,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231627_851.wav,,,PippiT,PippiT,Principal,Pip50,9,PippiT,9,2014,7,11,23,16,11/07/2014,23:16,11/07/2014,LIFEA,15,44,0,6,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
174,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231723_258.wav,,,PippiT,PippiT,Principal,Pip50,8,PippiT,8,2014,7,11,23,17,11/07/2014,23:17,11/07/2014,LIFEA,17,44,95,6,4,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
175,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231739_344.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,17,11/07/2014,23:17,11/07/2014,LIFEA,20,44,82,5,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
176,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231840_288.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,18,11/07/2014,23:18,11/07/2014,LIFEA,14,44,84,7,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
177,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231846_670.wav,,,PippiT,PippiT,Principal,Pip50,9,PippiT,9,2014,7,11,23,18,11/07/2014,23:18,11/07/2014,LIFEA,18,44,0,5,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
178,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231849_815.wav,,,PippiT,PippiT,Principal,Pip50,8,PippiT,8,2014,7,11,23,18,11/07/2014,23:18,11/07/2014,LIFEA,13,44,0,5,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
179,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231914_708.wav,,,PippiT,PippiT,Principal,Pip50,6,PippiT,6,2014,7,11,23,19,11/07/2014,23:19,11/07/2014,LIFEA,12,44,105,8,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
180,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231945_916.wav,,,PippiT,PippiT,Principal,Pip50,9,PippiT,9,2014,7,11,23,19,11/07/2014,23:19,11/07/2014,LIFEA,8,44,80,5,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
181,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231949_766.wav,,,PippiT,PippiT,Principal,Pip50,9,PippiT,9,2014,7,11,23,19,11/07/2014,23:19,11/07/2014,LIFEA,6,44,115,5,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
182,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_231954_423.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,19,11/07/2014,23:19,11/07/2014,LIFEA,20,44,68,6,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
183,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232032_560.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,20,11/07/2014,23:20,11/07/2014,LIFEA,9,44,0,5,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
184,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232212_173.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,9,2014,7,11,23,22,11/07/2014,23:22,11/07/2014,LIFEA,6,44,0,6,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
185,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232220_294.wav,,,ChiroSp,ChiroSp,Principal,Pip50,4,PippiT,4,2014,7,11,23,22,11/07/2014,23:22,11/07/2014,LIFEA,8,44,0,8,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
186,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232239_662.wav,,,ChiroSp,ChiroSp,Principal,Pip50,4,PippiT,4,2014,7,11,23,22,11/07/2014,23:22,11/07/2014,LIFEA,7,43,0,6,4,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
187,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232337_816.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,23,11/07/2014,23:23,11/07/2014,LIFEA,46,48,78,5,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
188,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232342_816.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,23,11/07/2014,23:23,11/07/2014,LIFEA,24,49,72,4,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
189,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232407_642.wav,,,PippiT,PippiT,Principal,Pip50,9,PippiT,9,2014,7,11,23,24,11/07/2014,23:24,11/07/2014,LIFEA,12,49,78,3,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
190,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232507_149.wav,,,PippiT,PippiT,Principal,Pip50,7,PippiT,7,2014,7,11,23,25,11/07/2014,23:25,11/07/2014,LIFEA,7,44,1,6,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
191,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232552_792.wav,,,ChiroSp,ChiroSp,Principal,Pip35,0,Pipnat,0,2014,7,11,23,25,11/07/2014,23:25,11/07/2014,LIFEA,4,42,0,5,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
192,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232707_433.wav,,,ChiroSp,ChiroSp,Principal,Pip50,4,PippiT,4,2014,7,11,23,27,11/07/2014,23:27,11/07/2014,LIFEA,10,43,70,5,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
193,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_232806_338.wav,,,PippiT,PippiT,Principal,Pip50,7,PippiT,7,2014,7,11,23,28,11/07/2014,23:28,11/07/2014,LIFEA,31,44,83,5,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
194,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233223_591.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,32,11/07/2014,23:32,11/07/2014,LIFEA,6,45,95,4,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
195,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233251_262.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,32,11/07/2014,23:32,11/07/2014,LIFEA,19,47,150,7,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
196,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233340_553.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,33,11/07/2014,23:33,11/07/2014,LIFEA,7,47,98,3,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
197,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233708_496.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,37,11/07/2014,23:37,11/07/2014,LIFEA,67,50,64,4,1,1,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
198,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233713_496.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,37,11/07/2014,23:37,11/07/2014,LIFEA,11,47,87,5,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
199,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233727_176.wav,,,ChiroSp,ChiroSp,Principal,Pip50,3,PippiT,3,2014,7,11,23,37,11/07/2014,23:37,11/07/2014,LIFEA,10,43,150,6,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
200,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233753_605.wav,,,ChiroSp,ChiroSp,Principal,Pip50,3,PippiT,3,2014,7,11,23,37,11/07/2014,23:37,11/07/2014,LIFEA,11,43,93,6,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
201,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233816_991.wav,31/08/2015,T. Kinet,ChiroSp,ChiroSp,Principal,Pip35,3,Pipnat,2,2014,7,11,23,38,11/07/2014,23:38,11/07/2014,LIFEA,3,41,0,5,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
202,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233844_626.wav,,,ChiroSp,ChiroSp,Principal,Pip50,4,PippiT,4,2014,7,11,23,38,11/07/2014,23:38,11/07/2014,LIFEA,9,43,144,6,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
203,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233910_262.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,39,11/07/2014,23:39,11/07/2014,LIFEA,33,47,74,4,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
204,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_233939_218.wav,,,PippiT,PippiT,Principal,Pip50,7,PippiT,7,2014,7,11,23,39,11/07/2014,23:39,11/07/2014,LIFEA,17,44,72,4,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
205,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234005_282.wav,,,ChiroSp,ChiroSp,Principal,Pip50,3,PippiT,3,2014,7,11,23,40,11/07/2014,23:40,11/07/2014,LIFEA,8,43,0,6,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
206,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234027_567.wav,,,ChiroSp,ChiroSp,Principal,Pip50,4,PippiT,4,2014,7,11,23,40,11/07/2014,23:40,11/07/2014,LIFEA,14,44,0,6,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
207,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234102_013.wav,,,ChiroSp,ChiroSp,Principal,Pip50,4,PippiT,4,2014,7,11,23,41,11/07/2014,23:41,11/07/2014,LIFEA,11,43,75,5,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
208,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234123_558.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,41,11/07/2014,23:41,11/07/2014,LIFEA,18,48,87,3,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
209,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234125_910.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,41,11/07/2014,23:41,11/07/2014,LIFEA,35,46,86,5,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
210,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234134_555.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,41,11/07/2014,23:41,11/07/2014,LIFEA,17,50,82,4,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
211,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234153_952.wav,,,PippiT,PippiT,Principal,Pip50,6,PippiT,6,2014,7,11,23,41,11/07/2014,23:41,11/07/2014,LIFEA,12,43,96,7,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
212,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234353_818.wav,,,PippiT,PippiT,Principal,Pip50,7,PippiT,7,2014,7,11,23,43,11/07/2014,23:43,11/07/2014,LIFEA,10,45,0,4,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
213,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234410_533.wav,,,ChiroSp,ChiroSp,Principal,Pip50,0,PippiT,0,2014,7,11,23,44,11/07/2014,23:44,11/07/2014,LIFEA,4,42,154,6,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
214,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234433_469.wav,,,ChiroSp,ChiroSp,Principal,Pip50,5,PippiT,5,2014,7,11,23,44,11/07/2014,23:44,11/07/2014,LIFEA,15,44,0,6,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
215,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234541_390.wav,,,ChiroSp,ChiroSp,Principal,Pip50,3,PippiT,3,2014,7,11,23,45,11/07/2014,23:45,11/07/2014,LIFEA,11,43,81,6,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
216,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234548_226.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,45,11/07/2014,23:45,11/07/2014,LIFEA,53,46,78,5,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
217,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234553_226.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,45,11/07/2014,23:45,11/07/2014,LIFEA,20,47,82,5,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
218,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234612_931.wav,,,PippiT,PippiT,Principal,Pip50,9,PippiT,9,2014,7,11,23,46,11/07/2014,23:46,11/07/2014,LIFEA,38,44,102,8,4,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
219,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234647_248.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,46,11/07/2014,23:46,11/07/2014,LIFEA,35,47,73,6,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
220,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234724_304.wav,,,ChiroSp,ChiroSp,Principal,Pip50,3,PippiT,3,2014,7,11,23,47,11/07/2014,23:47,11/07/2014,LIFEA,8,43,162,6,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
221,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234747_664.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,47,11/07/2014,23:47,11/07/2014,LIFEA,11,47,0,4,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
222,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_234845_680.wav,,,ChiroSp,ChiroSp,Principal,Pip50,5,PippiT,5,2014,7,11,23,48,11/07/2014,23:48,11/07/2014,LIFEA,8,44,0,5,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
223,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235051_644.wav,,,ChiroSp,ChiroSp,Principal,Pip50,5,PippiT,5,2014,7,11,23,50,11/07/2014,23:50,11/07/2014,LIFEA,19,43,0,6,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
224,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235135_546.wav,,,PippiT,PippiT,Principal,Pip50,8,PippiT,8,2014,7,11,23,51,11/07/2014,23:51,11/07/2014,LIFEA,9,44,0,4,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
225,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235222_327.wav,,,ChiroSp,ChiroSp,Principal,Pip50,3,PippiT,3,2014,7,11,23,52,11/07/2014,23:52,11/07/2014,LIFEA,6,43,0,5,5,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
226,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235234_252.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,52,11/07/2014,23:52,11/07/2014,LIFEA,40,47,83,5,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
227,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235244_727.wav,,,ChiroSp,ChiroSp,Principal,Pip50,5,PippiT,5,2014,7,11,23,52,11/07/2014,23:52,11/07/2014,LIFEA,4,47,0,2,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
228,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235308_766.wav,,,PippiT,PippiT,Principal,Pip50,6,PippiT,6,2014,7,11,23,53,11/07/2014,23:53,11/07/2014,LIFEA,12,43,147,5,2,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
229,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235447_924.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,54,11/07/2014,23:54,11/07/2014,LIFEA,74,46,0,5,6,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
230,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235447_924.wav,,,ChiroSp,ChiroSp,Secondaire,ENVsp,2,Eptser,1,2014,7,11,23,54,11/07/2014,23:54,11/07/2014,LIFEA,13,27,0,5,6,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
231,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235452_924.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptser,2,2014,7,11,23,54,11/07/2014,23:54,11/07/2014,LIFEA,15,26,94,7,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
232,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235459_491.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,54,11/07/2014,23:54,11/07/2014,LIFEA,38,48,85,5,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
233,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235513_046.wav,,,PippiT,PippiT,Principal,Pip50,6,PippiT,6,2014,7,11,23,55,11/07/2014,23:55,11/07/2014,LIFEA,15,43,94,5,3,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
234,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235552_578.wav,,,ChiroSp,ChiroSp,Principal,Pip50,5,PippiT,5,2014,7,11,23,55,11/07/2014,23:55,11/07/2014,LIFEA,11,44,142,4,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
235,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235647_648.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,56,11/07/2014,23:56,11/07/2014,LIFEA,35,46,78,5,1,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
236,G:/SM2 Projet life prairie bocagère 2014/sm2 a/Feschaux Grand Quarti point 1/,LIFEA_0_20140711_235816_390.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,11,23,58,11/07/2014,23:58,11/07/2014,LIFEA,15,47,0,5,0,0,Feschaux Grand Quarti point 1,S. Chapoulie,SM2-A,D3,LIFE Prairies bocagères,Culture,Bande boisée et alignement d'arbres
