Directory,File,File2,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_222548_926.wav,LIFEA_20140607_222548_926.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,7,22,25,7/06/2014,22:25,7/06/2014,LIFEA,23,53,72,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_222553_660.wav,LIFEA_20140607_222553_660.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,7,22,25,7/06/2014,22:25,7/06/2014,LIFEA,26,50,75,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_222635_537.wav,LIFEA_20140607_222635_537.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,26,7/06/2014,22:26,7/06/2014,LIFEA,33,47,70,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_222944_740.wav,LIFEA_20140607_222944_740.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,8,2014,6,7,22,29,7/06/2014,22:29,7/06/2014,LIFEA,31,53,67,3,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223259_916.wav,LIFEA_20140607_223259_916.wav,,PippiT,PippiT,Main,Pip50,7,PippiT,7,2014,6,7,22,32,7/06/2014,22:32,7/06/2014,LIFEA,26,44,71,6,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223306_584.wav,LIFEA_20140607_223306_584.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,7,22,33,7/06/2014,22:33,7/06/2014,LIFEA,61,51,0,4,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223407_291.wav,LIFEA_20140607_223407_291.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,34,7/06/2014,22:34,7/06/2014,LIFEA,37,52,64,4,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223439_642.wav,LIFEA_20140607_223439_642.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,7,22,34,7/06/2014,22:34,7/06/2014,LIFEA,18,52,0,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223512_064.wav,LIFEA_20140607_223512_064.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,7,22,35,7/06/2014,22:35,7/06/2014,LIFEA,63,53,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223604_000.wav,LIFEA_20140607_223604_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,36,7/06/2014,22:36,7/06/2014,LIFEA,73,53,55,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223616_163.wav,LIFEA_20140607_223616_163.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,7,22,36,7/06/2014,22:36,7/06/2014,LIFEA,24,52,83,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223647_872.wav,LIFEA_20140607_223647_872.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,36,7/06/2014,22:36,7/06/2014,LIFEA,29,50,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223809_153.wav,LIFEA_20140607_223809_153.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,38,7/06/2014,22:38,7/06/2014,LIFEA,13,44,71,7,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223816_064.wav,LIFEA_20140607_223816_064.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,38,7/06/2014,22:38,7/06/2014,LIFEA,15,53,87,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223906_296.wav,LIFEA_20140607_223906_296.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,39,7/06/2014,22:39,7/06/2014,LIFEA,83,50,0,4,0,1,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_223933_488.wav,LIFEA_20140607_223933_488.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,39,7/06/2014,22:39,7/06/2014,LIFEA,25,47,74,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224020_771.wav,LIFEA_20140607_224020_771.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,7,22,40,7/06/2014,22:40,7/06/2014,LIFEA,42,53,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224027_788.wav,LIFEA_20140607_224027_788.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,40,7/06/2014,22:40,7/06/2014,LIFEA,39,49,71,5,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224031_307.wav,LIFEA_20140607_224031_307.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,40,7/06/2014,22:40,7/06/2014,LIFEA,17,52,0,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224033_624.wav,LIFEA_20140607_224033_624.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,40,7/06/2014,22:40,7/06/2014,LIFEA,27,52,68,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224044_408.wav,LIFEA_20140607_224044_408.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,40,7/06/2014,22:40,7/06/2014,LIFEA,63,48,71,6,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224049_408.wav,LIFEA_20140607_224049_408.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,40,7/06/2014,22:40,7/06/2014,LIFEA,20,49,70,4,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224051_535.wav,LIFEA_20140607_224051_535.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,40,7/06/2014,22:40,7/06/2014,LIFEA,29,47,77,6,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224057_987.wav,LIFEA_20140607_224057_987.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,40,7/06/2014,22:40,7/06/2014,LIFEA,11,47,0,5,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224101_525.wav,LIFEA_20140607_224101_525.wav,,ChiroSp,ChiroSp,Main,Pip50,3,PippiT,3,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,11,50,0,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224104_000.wav,LIFEA_20140607_224104_000.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,23,49,53,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224111_104.wav,LIFEA_20140607_224111_104.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,15,47,81,6,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224114_506.wav,LIFEA_20140607_224114_506.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,11,47,71,8,3,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224121_876.wav,LIFEA_20140607_224121_876.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,19,47,87,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224126_238.wav,LIFEA_20140607_224126_238.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,13,46,79,6,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224136_425.wav,LIFEA_20140607_224136_425.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,74,48,57,6,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224141_426.wav,LIFEA_20140607_224141_426.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,5,47,7,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224152_372.wav,LIFEA_20140607_224152_372.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,7,2014,6,7,22,41,7/06/2014,22:41,7/06/2014,LIFEA,34,53,70,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224201_246.wav,LIFEA_20140607_224201_246.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,13,47,87,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224204_554.wav,LIFEA_20140607_224204_554.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,26,49,72,4,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224207_638.wav,LIFEA_20140607_224207_638.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,84,51,46,5,2,2,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224212_638.wav,LIFEA_20140607_224212_638.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,2,53,0,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224222_771.wav,LIFEA_20140607_224222_771.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,13,44,81,8,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224234_286.wav,LIFEA_20140607_224234_286.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,9,44,86,7,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224243_749.wav,LIFEA_20140607_224243_749.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,14,44,89,7,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224256_580.wav,LIFEA_20140607_224256_580.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,16,47,81,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224259_568.wav,LIFEA_20140607_224259_568.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,42,7/06/2014,22:42,7/06/2014,LIFEA,36,47,76,5,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224306_104.wav,LIFEA_20140607_224306_104.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,43,7/06/2014,22:43,7/06/2014,LIFEA,54,47,74,6,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224315_967.wav,LIFEA_20140607_224315_967.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,43,7/06/2014,22:43,7/06/2014,LIFEA,49,47,58,6,3,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224324_316.wav,LIFEA_20140607_224324_316.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,7,22,43,7/06/2014,22:43,7/06/2014,LIFEA,7,49,79,3,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224327_654.wav,LIFEA_20140607_224327_654.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,43,7/06/2014,22:43,7/06/2014,LIFEA,24,47,78,6,3,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224331_245.wav,LIFEA_20140607_224331_245.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,43,7/06/2014,22:43,7/06/2014,LIFEA,37,49,64,6,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224340_859.wav,LIFEA_20140607_224340_859.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,43,7/06/2014,22:43,7/06/2014,LIFEA,26,46,80,6,3,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224348_879.wav,LIFEA_20140607_224348_879.wav,,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,7,22,43,7/06/2014,22:43,7/06/2014,LIFEA,14,44,83,6,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224354_576.wav,LIFEA_20140607_224354_576.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,43,7/06/2014,22:43,7/06/2014,LIFEA,46,47,72,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224403_736.wav,LIFEA_20140607_224403_736.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,44,7/06/2014,22:44,7/06/2014,LIFEA,27,47,59,5,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224426_806.wav,LIFEA_20140607_224426_806.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,44,7/06/2014,22:44,7/06/2014,LIFEA,34,47,72,7,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224431_063.wav,LIFEA_20140607_224431_063.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,44,7/06/2014,22:44,7/06/2014,LIFEA,13,44,89,7,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224436_920.wav,LIFEA_20140607_224436_920.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,44,7/06/2014,22:44,7/06/2014,LIFEA,10,47,86,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224444_871.wav,LIFEA_20140607_224444_871.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,44,7/06/2014,22:44,7/06/2014,LIFEA,49,47,73,6,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224453_168.wav,LIFEA_20140607_224453_168.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,44,7/06/2014,22:44,7/06/2014,LIFEA,14,46,83,5,0,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224533_867.wav,LIFEA_20140607_224533_867.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,7,22,45,7/06/2014,22:45,7/06/2014,LIFEA,12,45,78,5,1,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224557_282.wav,LIFEA_20140607_224557_282.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,7,22,45,7/06/2014,22:45,7/06/2014,LIFEA,3,44,0,4,2,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140610_dreve-lisiere etang Foret/,LIFEA_0_20140607_224601_560.wav,LIFEA_20140607_224601_560.wav,,ChiroSp,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,7,22,46,7/06/2014,22:46,7/06/2014,LIFEA,4,43,0,6,4,0,Forêt_étang,"S. Pirotte, J. Thonnard, P. Cao",Plan d'eau - étang (>50m²),Bande boisée et alignement d'arbres,SM2-A,Plecotus Natura 2000
