Directory,File,Id-avant-validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Validation,Machine,Projet,Commentaires
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214344_105.wav,Myosp,Myosp,Main,Myosp,8,Myoema,2,2013,10,6,21,43,6/10/2013,21:43,6/10/2013,0,4,63,81,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214347_979.wav,Myosp,Myosp,Main,Myosp,8,Myobra,0,2013,10,6,21,43,6/10/2013,21:43,6/10/2013,0,3,50,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214351_792.wav,Myosp,Myosp,Main,Myosp,10,Myoema,3,2013,10,6,21,43,6/10/2013,21:43,6/10/2013,0,36,65,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214358_992.wav,Myosp,Myosp,Main,Myosp,8,Myoema,0,2013,10,6,21,43,6/10/2013,21:43,6/10/2013,0,32,61,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214403_992.wav,ChiroSp,ChiroSp,Main,Myosp,5,Myonat,3,2013,10,6,21,44,6/10/2013,21:44,6/10/2013,0,10,59,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214408_993.wav,Myosp,Myosp,Main,Myosp,7,Myoema,4,2013,10,6,21,44,6/10/2013,21:44,6/10/2013,0,14,62,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214413_994.wav,Myosp,Myosp,Main,Myosp,9,Myoema,3,2013,10,6,21,44,6/10/2013,21:44,6/10/2013,0,34,61,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214418_994.wav,Myosp,Myosp,Main,Myosp,8,Myoema,1,2013,10,6,21,44,6/10/2013,21:44,6/10/2013,0,25,59,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214423_995.wav,Myosp,Myosp,Main,Myosp,7,Myoema,3,2013,10,6,21,44,6/10/2013,21:44,6/10/2013,0,41,61,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214428_996.wav,Myosp,Myosp,Main,Myosp,7,Myoema,1,2013,10,6,21,44,6/10/2013,21:44,6/10/2013,0,40,61,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214433_996.wav,Myosp,Myosp,Main,Myosp,8,Myoema,3,2013,10,6,21,44,6/10/2013,21:44,6/10/2013,0,32,61,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131006_214438_997.wav,Myosp,Myosp,Main,Myosp,9,Myoema,4,2013,10,6,21,44,6/10/2013,21:44,6/10/2013,0,27,61,0,1,0,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
